Name (PREF Unit):|TargetCalTempDiffCorr (degC)|
Timestamp|Date/Time|Value
6972145912345075344|2021-06-10 14:47:00.420000|-0.0917664
6972145916640042640|2021-06-10 14:47:01.420000|-0.0927124
6972145920935009936|2021-06-10 14:47:02.420000|-0.0902405
6972145925229977232|2021-06-10 14:47:03.420000|-0.0896912
6972145929524944528|2021-06-10 14:47:04.420000|-0.0916138
6972145933819911824|2021-06-10 14:47:05.420000|-0.101593
6972145938114879120|2021-06-10 14:47:06.420000|-0.105011
6972145942409846416|2021-06-10 14:47:07.420000|-0.0984497
6972145946704813712|2021-06-10 14:47:08.420000|-0.100067
6972145950999781008|2021-06-10 14:47:09.420000|-0.105835
6972145955294748304|2021-06-10 14:47:10.420000|-0.106628
6972145959589715600|2021-06-10 14:47:11.420000|-0.107635
6972145963884682896|2021-06-10 14:47:12.420000|-0.105194
6972145968179650192|2021-06-10 14:47:13.420000|-0.111938
6972145972474617488|2021-06-10 14:47:14.420000|-0.110168
6972145976769584784|2021-06-10 14:47:15.420000|-0.112183
6972145981150451424|2021-06-10 14:47:16.440000|-0.114014
6972145985359519376|2021-06-10 14:47:17.420000|-0.114746
6972145989654486672|2021-06-10 14:47:18.420000|-0.115173
6972145993949453968|2021-06-10 14:47:19.420000|-0.117157
6972145998244421264|2021-06-10 14:47:20.420000|-0.118195
6972146002539388560|2021-06-10 14:47:21.420000|-0.121735
6972146006834355856|2021-06-10 14:47:22.420000|-0.121063
6972146011129323152|2021-06-10 14:47:23.420000|-0.123749
6972146015424290448|2021-06-10 14:47:24.420000|-0.124084
6972146019719257744|2021-06-10 14:47:25.420000|-0.125122
6972146024014225040|2021-06-10 14:47:26.420000|-0.125793
6972146028309192336|2021-06-10 14:47:27.420000|-0.127167
6972146032604159632|2021-06-10 14:47:28.420000|-0.128296
6972146036899126928|2021-06-10 14:47:29.420000|-0.127014
6972146041194094224|2021-06-10 14:47:30.420000|-0.130219
6972146045489061520|2021-06-10 14:47:31.420000|-0.132202
6972146049869928160|2021-06-10 14:47:32.440000|-0.127533
6972146054078996112|2021-06-10 14:47:33.420000|-0.131989
6972146058373963408|2021-06-10 14:47:34.420000|-0.134369
6972146062668930704|2021-06-10 14:47:35.420000|-0.131897
6972146066963898000|2021-06-10 14:47:36.420000|-0.132782
6972146071258865296|2021-06-10 14:47:37.420000|-0.134735
6972146075553832592|2021-06-10 14:47:38.420000|-0.135101
6972146079848799888|2021-06-10 14:47:39.420000|-0.139465
6972146084143767184|2021-06-10 14:47:40.420000|-0.139404
6972146088438734480|2021-06-10 14:47:41.420000|-0.137543
6972146092733701776|2021-06-10 14:47:42.420000|-0.138458
6972146097028669072|2021-06-10 14:47:43.420000|-0.137817
6972146101323636368|2021-06-10 14:47:44.420000|-0.140961
6972146105618603664|2021-06-10 14:47:45.420000|-0.140564
6972146109913570960|2021-06-10 14:47:46.420000|-0.14093
6972146114208538256|2021-06-10 14:47:47.420000|-0.141205
6972146118503505552|2021-06-10 14:47:48.420000|-0.142609
6972146122798472848|2021-06-10 14:47:49.420000|-0.143585
6972146127093440144|2021-06-10 14:47:50.420000|-0.142914
6972146131388407440|2021-06-10 14:47:51.420000|-0.147308
6972146135683374736|2021-06-10 14:47:52.420000|-0.146759
6972146139978342032|2021-06-10 14:47:53.420000|-0.144928
6972146144273309328|2021-06-10 14:47:54.420000|-0.14621
6972146148568276624|2021-06-10 14:47:55.420000|-0.147186
6972146152863243920|2021-06-10 14:47:56.420000|-0.148132
6972146157158211216|2021-06-10 14:47:57.420000|-0.149139
6972146161453178512|2021-06-10 14:47:58.420000|-0.151031
6972146165748145808|2021-06-10 14:47:59.420000|-0.15094
6972146170043113104|2021-06-10 14:48:00.420000|-0.148682
6972146174338080400|2021-06-10 14:48:01.420000|-0.144714
6972146178633047696|2021-06-10 14:48:02.420000|-0.145264
6972146182928014992|2021-06-10 14:48:03.420000|-0.143982
6972146187222982288|2021-06-10 14:48:04.420000|-0.148804
6972146191517949584|2021-06-10 14:48:05.420000|-0.152527
6972146195812916880|2021-06-10 14:48:06.420000|-0.152863
6972146200107884176|2021-06-10 14:48:07.420000|-0.15274
6972146204402851472|2021-06-10 14:48:08.420000|-0.153046
6972146208697818768|2021-06-10 14:48:09.420000|-0.154633
6972146212992786064|2021-06-10 14:48:10.420000|-0.154327
6972146217287753360|2021-06-10 14:48:11.420000|-0.154846
6972146221582720656|2021-06-10 14:48:12.420000|-0.158966
6972146225877687952|2021-06-10 14:48:13.420000|-0.153168
6972146230172655248|2021-06-10 14:48:14.420000|-0.156494
6972146234467622544|2021-06-10 14:48:15.420000|-0.158142
6972146238762589840|2021-06-10 14:48:16.420000|-0.157654
6972146243057557136|2021-06-10 14:48:17.420000|-0.155823
6972146247352524432|2021-06-10 14:48:18.420000|-0.15741
6972146251647491728|2021-06-10 14:48:19.420000|-0.15863
6972146255942459024|2021-06-10 14:48:20.420000|-0.159424
6972146260237426320|2021-06-10 14:48:21.420000|-0.159851
6972146264532393616|2021-06-10 14:48:22.420000|-0.158875
6972146268827360912|2021-06-10 14:48:23.420000|-0.159241
6972146273122328208|2021-06-10 14:48:24.420000|-0.159576
6972146277417295504|2021-06-10 14:48:25.420000|-0.161316
6972146281712262800|2021-06-10 14:48:26.420000|-0.159119
6972146286007230096|2021-06-10 14:48:27.420000|-0.155548
6972146290302197392|2021-06-10 14:48:28.420000|-0.164398
6972146294597164688|2021-06-10 14:48:29.420000|-0.153076
6972146298892131984|2021-06-10 14:48:30.420000|-0.155243
6972146303187099280|2021-06-10 14:48:31.420000|-0.158508
6972146307482066576|2021-06-10 14:48:32.420000|-0.158905
6972146311777033872|2021-06-10 14:48:33.420000|-0.157654
6972146316072001168|2021-06-10 14:48:34.420000|-0.159302
6972146320366968464|2021-06-10 14:48:35.420000|-0.158783
6972146324661935760|2021-06-10 14:48:36.420000|-0.158173
6972146328956903056|2021-06-10 14:48:37.420000|-0.158875
6972146333251870352|2021-06-10 14:48:38.420000|-0.158661
6972146337546837648|2021-06-10 14:48:39.420000|-0.161377
6972146341841804944|2021-06-10 14:48:40.420000|-0.159729
6972146346136772240|2021-06-10 14:48:41.420000|-0.160919
6972146350431739536|2021-06-10 14:48:42.420000|-0.159119
6972146354726706832|2021-06-10 14:48:43.420000|-0.161072
6972146359021674128|2021-06-10 14:48:44.420000|-0.158905
6972146363316641424|2021-06-10 14:48:45.420000|-0.162262
6972146367611608720|2021-06-10 14:48:46.420000|-0.15979
6972146371906576016|2021-06-10 14:48:47.420000|-0.163879
6972146376201543312|2021-06-10 14:48:48.420000|-0.162415
6972146380496510608|2021-06-10 14:48:49.420000|-0.162964
6972146384791477904|2021-06-10 14:48:50.420000|-0.163177
6972146389086445200|2021-06-10 14:48:51.420000|-0.161346
6972146393381412496|2021-06-10 14:48:52.420000|-0.166412
6972146397676379792|2021-06-10 14:48:53.420000|-0.158081
6972146401971347088|2021-06-10 14:48:54.420000|-0.160614
6972146406266314384|2021-06-10 14:48:55.420000|-0.161255
6972146410561281680|2021-06-10 14:48:56.420000|-0.165253
6972146414856248976|2021-06-10 14:48:57.420000|-0.163513
6972146419151216272|2021-06-10 14:48:58.420000|-0.163086
6972146423446183568|2021-06-10 14:48:59.420000|-0.164703
6972146427741150864|2021-06-10 14:49:00.420000|-0.16449
6972146432036118160|2021-06-10 14:49:01.420000|-0.165955
6972146436331085456|2021-06-10 14:49:02.420000|-0.165802
6972146440626052752|2021-06-10 14:49:03.420000|-0.165558
6972146444921020048|2021-06-10 14:49:04.420000|-0.165833
6972146449215987344|2021-06-10 14:49:05.420000|-0.164581
6972146453510954640|2021-06-10 14:49:06.420000|-0.16626
6972146457805921936|2021-06-10 14:49:07.420000|-0.163208
6972146462100889232|2021-06-10 14:49:08.420000|-0.167053
6972146466395856528|2021-06-10 14:49:09.420000|-0.16626
6972146470690823824|2021-06-10 14:49:10.420000|-0.166016
6972146474985791120|2021-06-10 14:49:11.420000|-0.166473
6972146479280758416|2021-06-10 14:49:12.420000|-0.164581
6972146483575725712|2021-06-10 14:49:13.420000|-0.164703
6972146487870693008|2021-06-10 14:49:14.420000|-0.168213
6972146492165660304|2021-06-10 14:49:15.420000|-0.167542
6972146496460627600|2021-06-10 14:49:16.420000|-0.165497
6972146500755594896|2021-06-10 14:49:17.420000|-0.167084
6972146505050562192|2021-06-10 14:49:18.420000|-0.16629
6972146509345529488|2021-06-10 14:49:19.420000|-0.165466
6972146513640496784|2021-06-10 14:49:20.420000|-0.16626
6972146517935464080|2021-06-10 14:49:21.420000|-0.166321
6972146522230431376|2021-06-10 14:49:22.420000|-0.166473
6972146526525398672|2021-06-10 14:49:23.420000|-0.16806
6972146530820365968|2021-06-10 14:49:24.420000|-0.165192
6972146535115333264|2021-06-10 14:49:25.420000|-0.166351
6972146539410300560|2021-06-10 14:49:26.420000|-0.166107
6972146543705267856|2021-06-10 14:49:27.420000|-0.162201
6972146548000235152|2021-06-10 14:49:28.420000|-0.169708
6972146552295202448|2021-06-10 14:49:29.420000|-0.171265
6972146556590169744|2021-06-10 14:49:30.420000|-0.167877
6972146560885137040|2021-06-10 14:49:31.420000|-0.165558
6972146565180104336|2021-06-10 14:49:32.420000|-0.166565
6972146569475071632|2021-06-10 14:49:33.420000|-0.166931
6972146573770038928|2021-06-10 14:49:34.420000|-0.167603
6972146578065006224|2021-06-10 14:49:35.420000|-0.169739
6972146582359973520|2021-06-10 14:49:36.420000|-0.168701
6972146586654940816|2021-06-10 14:49:37.420000|-0.167603
6972146590949908112|2021-06-10 14:49:38.420000|-0.167633
6972146595244875408|2021-06-10 14:49:39.420000|-0.170502
6972146599539842704|2021-06-10 14:49:40.420000|-0.167725
6972146603834810000|2021-06-10 14:49:41.420000|-0.168396
6972146608129777296|2021-06-10 14:49:42.420000|-0.16861
6972146612424744592|2021-06-10 14:49:43.420000|-0.167267
6972146616719711888|2021-06-10 14:49:44.420000|-0.170837
6972146621014679184|2021-06-10 14:49:45.420000|-0.166626
6972146625309646480|2021-06-10 14:49:46.420000|-0.168396
6972146629604613776|2021-06-10 14:49:47.420000|-0.167969
6972146633899581072|2021-06-10 14:49:48.420000|-0.173218
6972146638194548368|2021-06-10 14:49:49.420000|-0.168945
6972146642489515664|2021-06-10 14:49:50.420000|-0.171417
6972146646784482960|2021-06-10 14:49:51.420000|-0.168457
6972146651079450256|2021-06-10 14:49:52.420000|-0.167389
6972146655374417552|2021-06-10 14:49:53.420000|-0.170868
6972146659669384848|2021-06-10 14:49:54.420000|-0.165466
6972146663964352144|2021-06-10 14:49:55.420000|-0.164276
6972146668259319440|2021-06-10 14:49:56.420000|-0.166656
6972146672554286736|2021-06-10 14:49:57.420000|-0.170685
6972146676849254032|2021-06-10 14:49:58.420000|-0.170807
6972146681144221328|2021-06-10 14:49:59.420000|-0.167328
6972146685439188624|2021-06-10 14:50:00.420000|-0.167206
6972146689734155920|2021-06-10 14:50:01.420000|-0.167023
6972146694029123216|2021-06-10 14:50:02.420000|-0.171783
6972146698324090512|2021-06-10 14:50:03.420000|-0.172211
6972146702619057808|2021-06-10 14:50:04.420000|-0.173035
6972146706914025104|2021-06-10 14:50:05.420000|-0.173462
6972146711208992400|2021-06-10 14:50:06.420000|-0.174133
6972146715503959696|2021-06-10 14:50:07.420000|-0.172852
6972146719798926992|2021-06-10 14:50:08.420000|-0.16684
6972146724093894288|2021-06-10 14:50:09.420000|-0.164215
6972146728388861584|2021-06-10 14:50:10.420000|-0.168335
6972146732683828880|2021-06-10 14:50:11.420000|-0.172821
6972146736978796176|2021-06-10 14:50:12.420000|-0.171356
6972146741273763472|2021-06-10 14:50:13.420000|-0.165894
6972146745568730768|2021-06-10 14:50:14.420000|-0.168335
6972146749863698064|2021-06-10 14:50:15.420000|-0.177094
6972146754158665360|2021-06-10 14:50:16.420000|-0.172455
6972146758453632656|2021-06-10 14:50:17.420000|-0.177399
6972146762748599952|2021-06-10 14:50:18.420000|-0.176514
6972146767043567248|2021-06-10 14:50:19.420000|-0.172485
6972146771338534544|2021-06-10 14:50:20.420000|-0.172729
6972146775633501840|2021-06-10 14:50:21.420000|-0.169189
6972146779928469136|2021-06-10 14:50:22.420000|-0.171814
6972146784223436432|2021-06-10 14:50:23.420000|-0.171814
6972146788518403728|2021-06-10 14:50:24.420000|-0.176483
6972146792813371024|2021-06-10 14:50:25.420000|-0.181061
6972146797108338320|2021-06-10 14:50:26.420000|-0.181702
6972146801403305616|2021-06-10 14:50:27.420000|-0.184509
6972146805698272912|2021-06-10 14:50:28.420000|-0.180511
6972146809993240208|2021-06-10 14:50:29.420000|-0.175751
6972146814288207504|2021-06-10 14:50:30.420000|-0.185913
6972146818583174800|2021-06-10 14:50:31.420000|-0.181549
6972146822878142096|2021-06-10 14:50:32.420000|-0.17749
6972146827173109392|2021-06-10 14:50:33.420000|-0.185089
6972146831468076688|2021-06-10 14:50:34.420000|-0.183716
6972146835763043984|2021-06-10 14:50:35.420000|-0.181213
6972146840058011280|2021-06-10 14:50:36.420000|-0.181427
6972146844352978576|2021-06-10 14:50:37.420000|-0.183228
6972146848647945872|2021-06-10 14:50:38.420000|-0.183197
6972146852942913168|2021-06-10 14:50:39.420000|-0.183014
6972146857237880464|2021-06-10 14:50:40.420000|-0.181458
6972146861532847760|2021-06-10 14:50:41.420000|-0.182281
6972146865827815056|2021-06-10 14:50:42.420000|-0.181915
6972146870122782352|2021-06-10 14:50:43.420000|-0.181183
6972146874417749648|2021-06-10 14:50:44.420000|-0.181549
6972146878712716944|2021-06-10 14:50:45.420000|-0.183411
6972146883007684240|2021-06-10 14:50:46.420000|-0.182556
6972146887302651536|2021-06-10 14:50:47.420000|-0.18222
6972146891597618832|2021-06-10 14:50:48.420000|-0.181793
6972146895892586128|2021-06-10 14:50:49.420000|-0.189331
6972146900187553424|2021-06-10 14:50:50.420000|-0.169067
6972146904482520720|2021-06-10 14:50:51.420000|-0.192047
6972146908777488016|2021-06-10 14:50:52.420000|-0.185211
6972146913072455312|2021-06-10 14:50:53.420000|-0.177734
6972146917367422608|2021-06-10 14:50:54.420000|-0.180054
6972146921662389904|2021-06-10 14:50:55.420000|-0.183075
6972146925957357200|2021-06-10 14:50:56.420000|-0.180756
6972146930252324496|2021-06-10 14:50:57.420000|-0.181183
6972146934547291792|2021-06-10 14:50:58.420000|-0.181366
6972146938842259088|2021-06-10 14:50:59.420000|-0.179565
6972146943137226384|2021-06-10 14:51:00.420000|-0.181946
6972146947432193680|2021-06-10 14:51:01.420000|-0.182526
6972146951727160976|2021-06-10 14:51:02.420000|-0.180664
6972146956022128272|2021-06-10 14:51:03.420000|-0.175903
6972146960317095568|2021-06-10 14:51:04.420000|-0.174316
6972146964612062864|2021-06-10 14:51:05.420000|-0.178558
6972146968907030160|2021-06-10 14:51:06.420000|-0.184113
6972146973201997456|2021-06-10 14:51:07.420000|-0.183411
6972146977496964752|2021-06-10 14:51:08.420000|-0.176331
6972146981791932048|2021-06-10 14:51:09.420000|-0.176422
6972146986086899344|2021-06-10 14:51:10.420000|-0.179443
6972146990381866640|2021-06-10 14:51:11.420000|-0.178802
6972146994676833936|2021-06-10 14:51:12.420000|-0.179413
6972146998971801232|2021-06-10 14:51:13.420000|-0.180267
6972147003266768528|2021-06-10 14:51:14.420000|-0.177551
6972147007561735824|2021-06-10 14:51:15.420000|-0.177612
6972147011856703120|2021-06-10 14:51:16.420000|-0.178955
6972147016151670416|2021-06-10 14:51:17.420000|-0.181091
6972147020446637712|2021-06-10 14:51:18.420000|-0.180328
6972147024741605008|2021-06-10 14:51:19.420000|-0.180664
6972147029036572304|2021-06-10 14:51:20.420000|-0.18103
6972147033331539600|2021-06-10 14:51:21.420000|-0.179016
6972147037626506896|2021-06-10 14:51:22.420000|-0.173798
6972147041921474192|2021-06-10 14:51:23.420000|-0.193756
6972147046216441488|2021-06-10 14:51:24.420000|-0.190186
6972147050511408784|2021-06-10 14:51:25.420000|-0.175354
6972147054806376080|2021-06-10 14:51:26.420000|-0.176941
6972147059101343376|2021-06-10 14:51:27.420000|-0.18631
6972147063396310672|2021-06-10 14:51:28.420000|-0.174591
6972147067691277968|2021-06-10 14:51:29.420000|-0.176971
6972147071986245264|2021-06-10 14:51:30.420000|-0.1828
6972147076281212560|2021-06-10 14:51:31.420000|-0.181396
6972147080576179856|2021-06-10 14:51:32.420000|-0.179108
6972147084871147152|2021-06-10 14:51:33.420000|-0.182159
6972147089166114448|2021-06-10 14:51:34.420000|-0.181641
6972147093461081744|2021-06-10 14:51:35.420000|-0.182861
6972147097756049040|2021-06-10 14:51:36.420000|-0.181915
6972147102051016336|2021-06-10 14:51:37.420000|-0.182495
6972147106345983632|2021-06-10 14:51:38.420000|-0.185608
6972147110640950928|2021-06-10 14:51:39.420000|-0.172272
6972147114935918224|2021-06-10 14:51:40.420000|-0.184265
6972147119230885520|2021-06-10 14:51:41.420000|-0.180481
6972147123525852816|2021-06-10 14:51:42.420000|-0.182983
6972147127820820112|2021-06-10 14:51:43.420000|-0.181519
6972147132115787408|2021-06-10 14:51:44.420000|-0.183563
6972147136410754704|2021-06-10 14:51:45.420000|-0.183228
6972147140705722000|2021-06-10 14:51:46.420000|-0.182953
6972147145000689296|2021-06-10 14:51:47.420000|-0.183685
6972147149295656592|2021-06-10 14:51:48.420000|-0.177582
6972147153590623888|2021-06-10 14:51:49.420000|-0.180939
6972147157885591184|2021-06-10 14:51:50.420000|-0.185089
6972147162180558480|2021-06-10 14:51:51.420000|-0.186432
6972147166475525776|2021-06-10 14:51:52.420000|-0.181152
6972147170770493072|2021-06-10 14:51:53.420000|-0.181
6972147175065460368|2021-06-10 14:51:54.420000|-0.185242
6972147179360427664|2021-06-10 14:51:55.420000|-0.182068
6972147183655394960|2021-06-10 14:51:56.420000|-0.182526
6972147187950362256|2021-06-10 14:51:57.420000|-0.184021
6972147192245329552|2021-06-10 14:51:58.420000|-0.18335
6972147196540296848|2021-06-10 14:51:59.420000|-0.184113
6972147200835264144|2021-06-10 14:52:00.420000|-0.182495
6972147205130231440|2021-06-10 14:52:01.420000|-0.183472
6972147209425198736|2021-06-10 14:52:02.420000|-0.183685
6972147213720166032|2021-06-10 14:52:03.420000|-0.185516
6972147218015133328|2021-06-10 14:52:04.420000|-0.183472
6972147222395999968|2021-06-10 14:52:05.440000|-0.181305
6972147226605067920|2021-06-10 14:52:06.420000|-0.180969
6972147230900035216|2021-06-10 14:52:07.420000|-0.181274
6972147235195002512|2021-06-10 14:52:08.420000|-0.180481
6972147239489969808|2021-06-10 14:52:09.420000|-0.180695
6972147243784937104|2021-06-10 14:52:10.420000|-0.181183
6972147248079904400|2021-06-10 14:52:11.420000|-0.180511
6972147252460771040|2021-06-10 14:52:12.440000|-0.18042
6972147256669838992|2021-06-10 14:52:13.420000|-0.181854
6972147260964806288|2021-06-10 14:52:14.420000|-0.184052
6972147265259773584|2021-06-10 14:52:15.420000|-0.182617
6972147269554740880|2021-06-10 14:52:16.420000|-0.17981
6972147273849708176|2021-06-10 14:52:17.420000|-0.180542
6972147278144675472|2021-06-10 14:52:18.420000|-0.17981
6972147282439642768|2021-06-10 14:52:19.420000|-0.180878
6972147286734610064|2021-06-10 14:52:20.420000|-0.180695
6972147291029577360|2021-06-10 14:52:21.420000|-0.178802
6972147295324544656|2021-06-10 14:52:22.420000|-0.177155
6972147299619511952|2021-06-10 14:52:23.420000|-0.179565
6972147303914479248|2021-06-10 14:52:24.420000|-0.179932
6972147308209446544|2021-06-10 14:52:25.420000|-0.178772
6972147312504413840|2021-06-10 14:52:26.420000|-0.179047
